TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t90155,90369.0,90155,35,677,30,60,n39
t90156,90369.0,90156,37,263,20,22,n45
t90157,90376.0,90157,61,661,30,31,n2
t90158,90376.0,90158,69,796,40,66,n18
t90159,90376.0,90159,30,108,10,84,n45
t90160,90377.0,90160,31,515,10,32,n28
t90161,90377.0,90161,100,765,30,95,n43
t90162,90377.0,90162,41,272,30,28,n45
t90163,90378.0,90163,60,741,40,71,n0
t90164,90379.0,90164,67,309,20,65,n3
t90165,90379.0,90165,60,349,40,45,n26
t90166,90380.0,90166,12,733,20,60,n21
t90167,90380.0,90167,10,142,20,94,n38
t90168,90381.0,90168,40,177,30,80,n20
t90169,90382.0,90169,61,102,30,53,n26
t90170,90382.0,90170,51,456,30,57,n34
t90171,90383.0,90171,53,756,40,84,n38
t90172,90384.0,90172,100,242,20,37,n25
t90173,90384.0,90173,63,384,10,26,n31
t90174,90386.0,90174,24,691,20,94,n0
t90175,90388.0,90175,73,352,10,51,n16
t90176,90389.0,90176,38,154,20,41,n1
t90177,90389.0,90177,20,978,30,59,n12
t90178,90389.0,90178,17,490,30,30,n31
t90179,90389.0,90179,43,831,10,41,n43
t90180,90390.0,90180,32,866,20,71,n0
t90181,90390.0,90181,18,286,40,76,n43
t90182,90391.0,90182,52,943,30,95,n38
t90183,90392.0,90183,81,830,10,90,n43
t90184,90393.0,90184,72,261,30,87,n6
t90185,90393.0,90185,22,115,20,34,n24
t90186,90394.0,90186,29,851,40,71,n46
t90187,90396.0,90187,53,880,40,24,n46
t90188,90397.0,90188,34,773,40,28,n1
t90189,90398.0,90189,80,151,20,39,n40
t90190,90401.0,90190,44,177,20,21,n16
t90191,90401.0,90191,21,170,30,38,n32
t90192,90402.0,90192,84,485,30,76,n47
t90193,90403.0,90193,84,841,40,65,n44
t90194,90403.0,90194,81,714,10,25,n45
t90195,90405.0,90195,59,760,20,70,n3
t90196,90405.0,90196,64,642,30,32,n32
t90197,90406.0,90197,42,408,40,63,n23
t90198,90407.0,90198,30,779,30,57,n5
t90199,90407.0,90199,64,347,30,46,n41
t90200,90407.0,90200,11,781,30,88,n42
t90201,90407.0,90201,55,755,20,69,n44
t90202,90408.0,90202,94,632,20,98,n21
t90203,90409.0,90203,65,353,40,68,n30
t90204,90409.0,90204,64,656,30,41,n49
t90205,90412.0,90205,68,140,40,88,n0
t90206,90413.0,90206,95,745,30,20,n33
t90207,90415.0,90207,91,953,20,35,n11
t90208,90417.0,90208,66,156,30,40,n22
t90209,90420.0,90209,48,507,20,43,n7
t90210,90422.0,90210,45,525,20,93,n37
t90211,90424.0,90211,60,979,30,45,n16
t90212,90424.0,90212,21,274,40,79,n31
t90213,90424.0,90213,53,918,20,62,n35
t90214,90427.0,90214,73,452,10,27,n13
t90215,90427.0,90215,96,926,30,98,n43
t90216,90429.0,90216,82,940,40,79,n44
t90217,90431.0,90217,53,126,10,59,n34
t90218,90433.0,90218,65,498,20,70,n17
t90219,90433.0,90219,58,926,10,24,n49
t90220,90434.0,90220,82,195,40,21,n1
t90221,90436.0,90221,21,819,10,91,n26
t90222,90437.0,90222,67,580,40,66,n21
t90223,90438.0,90223,53,134,20,25,n11
t90224,90438.0,90224,11,434,20,72,n19
t90225,90438.0,90225,29,982,30,79,n39
t90226,90440.0,90226,24,863,40,34,n28
t90227,90440.0,90227,87,557,40,87,n34
t90228,90441.0,90228,93,788,30,21,n42
t90229,90444.0,90229,56,176,10,55,n26
t90230,90444.0,90230,19,138,20,24,n34
t90231,90446.0,90231,61,538,20,41,n19
t90232,90448.0,90232,20,836,20,90,n9
t90233,90448.0,90233,71,133,20,71,n35
t90234,90452.0,90234,85,574,10,98,n5
t90235,90452.0,90235,43,254,20,56,n48
t90236,90453.0,90236,33,620,20,24,n38
t90237,90454.0,90237,91,451,10,47,n2
t90238,90454.0,90238,39,309,20,72,n38
t90239,90458.0,90239,22,256,10,62,n24
t90240,90458.0,90240,21,468,40,64,n40
t90241,90459.0,90241,11,491,10,62,n29
t90242,90459.0,90242,11,514,10,72,n47
t90243,90460.0,90243,85,981,20,70,n14
t90244,90460.0,90244,72,651,20,58,n26
t90245,90460.0,90245,88,264,40,84,n36
t90246,90461.0,90246,24,127,40,57,n48
t90247,90462.0,90247,82,713,30,76,n21
t90248,90463.0,90248,22,770,40,35,n16
t90249,90464.0,90249,21,778,30,68,n9
t90250,90465.0,90250,63,599,30,24,n5
t90251,90466.0,90251,100,580,10,44,n2
t90252,90466.0,90252,57,156,40,25,n7
t90253,90466.0,90253,96,335,10,98,n34
t90254,90467.0,90254,14,736,10,49,n2
t90255,90467.0,90255,82,530,30,33,n40
t90256,90468.0,90256,57,661,10,81,n14
t90257,90469.0,90257,67,651,10,73,n2
t90258,90469.0,90258,70,648,20,39,n21
t90259,90473.0,90259,34,752,40,95,n29
t90260,90474.0,90260,42,331,40,49,n26
t90261,90474.0,90261,57,658,30,52,n36
t90262,90475.0,90262,46,186,10,96,n5
t90263,90475.0,90263,99,471,40,21,n23
t90264,90475.0,90264,48,659,30,89,n40
t90265,90476.0,90265,68,887,40,81,n23
t90266,90477.0,90266,38,682,10,82,n45
t90267,90479.0,90267,82,805,10,80,n1
t90268,90481.0,90268,11,307,40,66,n11
t90269,90487.0,90269,79,873,10,64,n26
t90270,90487.0,90270,51,104,10,20,n32
t90271,90491.0,90271,22,796,40,30,n25
t90272,90491.0,90272,83,131,40,31,n37
t90273,90493.0,90273,30,641,10,90,n1
t90274,90493.0,90274,70,598,10,87,n2
t90275,90493.0,90275,97,955,20,88,n3
t90276,90493.0,90276,57,877,30,95,n4
t90277,90493.0,90277,57,391,20,100,n10
t90278,90493.0,90278,95,214,40,96,n33
t90279,90493.0,90279,79,351,40,78,n36
t90280,90494.0,90280,53,630,20,48,n49
t90281,90495.0,90281,32,139,30,92,n22
t90282,90495.0,90282,55,881,30,74,n41
t90283,90495.0,90283,100,545,40,40,n44
t90284,90497.0,90284,52,952,40,26,n28
t90285,90498.0,90285,90,379,40,93,n24
t90286,90500.0,90286,95,302,20,71,n18
t90287,90501.0,90287,38,685,20,22,n32
t90288,90502.0,90288,52,520,40,36,n48
t90289,90503.0,90289,45,677,10,25,n42
t90290,90503.0,90290,30,974,20,72,n46
t90291,90504.0,90291,21,534,30,29,n23
t90292,90505.0,90292,95,651,40,65,n23
t90293,90505.0,90293,34,946,20,64,n33
t90294,90506.0,90294,71,277,20,25,n0
t90295,90507.0,90295,69,747,10,78,n21
t90296,90508.0,90296,71,759,40,55,n22
t90297,90508.0,90297,96,996,20,89,n26
t90298,90509.0,90298,46,641,20,27,n9
t90299,90511.0,90299,43,209,10,84,n7
t90300,90511.0,90300,45,182,40,56,n13
t90301,90511.0,90301,23,546,20,66,n29
t90302,90512.0,90302,40,914,20,62,n23
t90303,90512.0,90303,49,800,40,75,n32
t90304,90513.0,90304,87,544,40,28,n31
t90305,90516.0,90305,33,914,30,66,n8
t90306,90516.0,90306,23,170,30,36,n13
t90307,90517.0,90307,15,233,10,30,n9
t90308,90517.0,90308,57,367,10,46,n28
t90309,90518.0,90309,20,394,20,97,n13
t90310,90518.0,90310,74,833,10,31,n39
t90311,90520.0,90311,50,472,30,54,n8
t90312,90520.0,90312,95,506,10,91,n15
t90313,90524.0,90313,76,587,40,96,n45
t90314,90525.0,90314,43,558,20,46,n0
t90315,90525.0,90315,79,417,20,95,n13
t90316,90526.0,90316,28,544,30,68,n5
t90317,90526.0,90317,26,685,30,95,n49
t90318,90529.0,90318,36,404,40,61,n41
t90319,90530.0,90319,81,568,20,49,n28
t90320,90530.0,90320,27,207,10,74,n48
t90321,90531.0,90321,55,287,30,48,n11
t90322,90532.0,90322,83,314,40,98,n2
t90323,90532.0,90323,86,334,20,88,n19
t90324,90533.0,90324,74,848,20,45,n14
t90325,90535.0,90325,17,532,30,20,n19
t90326,90535.0,90326,64,429,40,68,n49
t90327,90537.0,90327,99,850,30,86,n2
t90328,90541.0,90328,35,688,30,85,n9
t90329,90542.0,90329,65,216,20,47,n10
t90330,90542.0,90330,10,198,20,30,n35
t90331,90543.0,90331,88,939,30,66,n14
t90332,90543.0,90332,72,713,20,89,n24
t90333,90544.0,90333,46,936,40,63,n25
t90334,90545.0,90334,37,177,20,21,n8
t90335,90545.0,90335,11,682,10,20,n46
t90336,90546.0,90336,31,842,30,40,n16
t90337,90548.0,90337,58,104,20,23,n15
t90338,90550.0,90338,72,326,10,29,n7
t90339,90551.0,90339,47,670,40,53,n24
t90340,90551.0,90340,35,168,40,28,n46
t90341,90553.0,90341,27,589,20,61,n18
t90342,90553.0,90342,16,809,40,78,n21
t90343,90554.0,90343,36,348,20,79,n8
t90344,90555.0,90344,20,607,40,74,n13
t90345,90555.0,90345,14,323,10,69,n20
t90346,90558.0,90346,23,784,10,82,n12
t90347,90559.0,90347,77,493,40,36,n1
t90348,90560.0,90348,68,284,10,25,n18
t90349,90561.0,90349,91,554,30,61,n29
t90350,90562.0,90350,34,839,40,100,n11
t90351,90562.0,90351,20,787,30,50,n31
t90352,90565.0,90352,60,365,20,45,n16
t90353,90568.0,90353,97,221,40,30,n39
t90354,90569.0,90354,73,716,40,55,n47
t90355,90570.0,90355,87,422,20,76,n46
t90356,90571.0,90356,23,594,20,39,n3
t90357,90571.0,90357,37,563,40,52,n41
t90358,90571.0,90358,29,911,20,85,n47
t90359,90573.0,90359,17,417,30,23,n33
t90360,90573.0,90360,33,546,40,20,n34
t90361,90573.0,90361,12,994,30,92,n42
t90362,90574.0,90362,45,218,40,74,n19
t90363,90576.0,90363,65,262,20,41,n46
t90364,90576.0,90364,80,107,20,67,n48
t90365,90580.0,90365,66,960,20,21,n21
t90366,90581.0,90366,68,739,40,90,n12
t90367,90581.0,90367,88,810,10,37,n46
t90368,90582.0,90368,42,838,30,68,n33
t90369,90582.0,90369,19,354,20,24,n44
t90370,90583.0,90370,63,314,30,21,n20
t90371,90584.0,90371,43,764,30,24,n39
t90372,90585.0,90372,49,104,10,92,n36
t90373,90587.0,90373,99,382,20,44,n12
t90374,90587.0,90374,35,531,30,86,n46
t90375,90589.0,90375,92,692,30,46,n24
t90376,90589.0,90376,53,402,30,47,n45
t90377,90590.0,90377,32,503,30,57,n7
t90378,90591.0,90378,65,268,10,44,n25
t90379,90591.0,90379,81,270,30,97,n32
t90380,90592.0,90380,87,433,40,59,n13
t90381,90592.0,90381,76,793,40,75,n23
t90382,90592.0,90382,68,300,30,49,n28
t90383,90593.0,90383,34,312,10,41,n32
t90384,90594.0,90384,11,352,40,75,n16
t90385,90594.0,90385,58,423,10,57,n25
t90386,90594.0,90386,68,529,40,51,n30
t90387,90594.0,90387,41,508,40,27,n49
t90388,90597.0,90388,87,549,40,58,n1
t90389,90597.0,90389,65,149,40,41,n20
t90390,90597.0,90390,100,536,10,84,n23
t90391,90597.0,90391,66,818,30,77,n36
t90392,90599.0,90392,61,1000,20,79,n11
t90393,90600.0,90393,64,889,40,47,n2
t90394,90601.0,90394,14,417,10,52,n10
t90395,90601.0,90395,13,341,30,76,n20
t90396,90602.0,90396,69,275,40,50,n20
t90397,90602.0,90397,19,666,40,73,n42
t90398,90602.0,90398,18,947,30,64,n48
t90399,90603.0,90399,29,721,20,81,n19
t90400,90603.0,90400,60,649,30,97,n25
t90401,90603.0,90401,28,819,40,58,n27
t90402,90603.0,90402,63,455,40,69,n41
t90403,90605.0,90403,53,864,30,59,n0
t90404,90606.0,90404,69,274,10,39,n45
t90405,90607.0,90405,74,979,10,41,n37
t90406,90608.0,90406,57,292,20,33,n21
t90407,90612.0,90407,44,430,20,83,n22
t90408,90612.0,90408,12,238,10,29,n29
t90409,90614.0,90409,48,699,40,96,n19
t90410,90615.0,90410,89,613,30,26,n1
t90411,90615.0,90411,41,864,40,37,n14
t90412,90616.0,90412,81,921,40,99,n33
t90413,90617.0,90413,13,946,20,55,n40
t90414,90617.0,90414,49,485,10,67,n47
t90415,90618.0,90415,48,531,40,22,n46
t90416,90621.0,90416,98,678,30,75,n22
t90417,90622.0,90417,43,547,40,43,n12
t90418,90622.0,90418,78,573,20,98,n33
t90419,90624.0,90419,18,118,10,66,n2
t90420,90624.0,90420,53,286,30,32,n48
t90421,90625.0,90421,14,824,10,75,n42
t90422,90625.0,90422,76,948,20,54,n49
t90423,90626.0,90423,40,671,40,55,n44
t90424,90628.0,90424,16,590,40,43,n9
t90425,90628.0,90425,67,452,40,24,n13
t90426,90628.0,90426,96,950,30,38,n31
t90427,90628.0,90427,14,921,20,76,n37
t90428,90629.0,90428,70,339,40,37,n4
t90429,90630.0,90429,83,303,40,48,n29
t90430,90631.0,90430,14,674,10,36,n7
t90431,90631.0,90431,11,812,40,38,n25
t90432,90631.0,90432,61,314,30,93,n42
t90433,90633.0,90433,71,881,40,87,n9
t90434,90633.0,90434,83,965,20,66,n10
t90435,90634.0,90435,30,589,20,100,n12
t90436,90634.0,90436,39,344,10,56,n29
t90437,90634.0,90437,56,332,10,84,n46
t90438,90635.0,90438,99,383,20,92,n4
t90439,90635.0,90439,57,892,20,57,n26
t90440,90636.0,90440,14,282,10,20,n35
t90441,90637.0,90441,31,559,20,95,n22
t90442,90637.0,90442,25,456,30,52,n27
t90443,90638.0,90443,60,823,40,78,n13
t90444,90638.0,90444,45,875,30,69,n29
t90445,90639.0,90445,62,911,20,83,n10
t90446,90641.0,90446,23,684,40,83,n16
t90447,90642.0,90447,91,751,20,42,n36
t90448,90643.0,90448,19,431,20,32,n24
t90449,90648.0,90449,26,695,40,36,n3
t90450,90648.0,90450,27,373,10,49,n36
t90451,90649.0,90451,92,691,30,35,n17
t90452,90650.0,90452,42,294,40,99,n9
t90453,90650.0,90453,98,337,10,38,n18
t90454,90651.0,90454,85,747,20,90,n45
t90455,90652.0,90455,48,931,40,78,n44
t90456,90654.0,90456,36,249,30,72,n19
t90457,90655.0,90457,50,146,40,63,n2
t90458,90659.0,90458,72,852,20,32,n4
t90459,90659.0,90459,81,120,30,38,n40
t90460,90659.0,90460,65,121,20,78,n47
t90461,90664.0,90461,21,164,30,24,n20
t90462,90666.0,90462,33,232,40,35,n12
t90463,90671.0,90463,30,722,10,46,n42
t90464,90674.0,90464,45,328,10,32,n16
t90465,90675.0,90465,17,907,20,93,n5
t90466,90675.0,90466,95,663,10,20,n22
t90467,90675.0,90467,59,438,20,68,n24
t90468,90675.0,90468,98,877,10,80,n36
t90469,90676.0,90469,51,936,20,52,n20
t90470,90677.0,90470,12,437,30,93,n21
t90471,90678.0,90471,81,140,40,59,n29
t90472,90679.0,90472,48,290,10,93,n3
t90473,90683.0,90473,87,173,20,25,n23
t90474,90684.0,90474,64,583,40,43,n33
t90475,90687.0,90475,66,633,10,52,n4
t90476,90687.0,90476,59,809,10,38,n16
t90477,90688.0,90477,38,850,40,34,n11
t90478,90688.0,90478,17,845,20,72,n39
t90479,90689.0,90479,59,352,40,86,n31
t90480,90691.0,90480,67,786,40,89,n25
t90481,90692.0,90481,97,579,40,22,n44
t90482,90693.0,90482,78,999,40,86,n36
t90483,90693.0,90483,70,540,40,77,n49
t90484,90696.0,90484,75,519,30,59,n16
t90485,90696.0,90485,45,119,10,78,n41
t90486,90698.0,90486,39,443,10,51,n43
t90487,90700.0,90487,40,410,40,92,n12
t90488,90700.0,90488,57,677,10,72,n16
t90489,90700.0,90489,73,304,20,81,n18
t90490,90700.0,90490,97,809,10,51,n25
t90491,90701.0,90491,28,390,30,36,n3
t90492,90701.0,90492,79,383,30,38,n32
t90493,90701.0,90493,50,135,30,44,n39
t90494,90703.0,90494,67,568,30,34,n4
t90495,90703.0,90495,25,411,30,89,n13
t90496,90703.0,90496,95,601,40,56,n41
t90497,90709.0,90497,52,354,10,70,n37
t90498,90709.0,90498,30,274,40,27,n39
t90499,90711.0,90499,93,246,20,89,n21
t90500,90712.0,90500,89,298,40,68,n27
t90501,90714.0,90501,74,542,20,46,n11
t90502,90715.0,90502,96,846,30,59,n2
t90503,90716.0,90503,44,647,40,71,n0
t90504,90717.0,90504,62,302,10,98,n15
t90505,90717.0,90505,48,561,30,89,n41
t90506,90718.0,90506,11,445,40,89,n21
t90507,90718.0,90507,47,345,20,91,n28
t90508,90719.0,90508,44,764,20,44,n5
t90509,90719.0,90509,94,905,30,26,n17
t90510,90721.0,90510,48,923,30,66,n2
t90511,90721.0,90511,99,154,20,65,n24
t90512,90721.0,90512,51,765,40,78,n27
t90513,90721.0,90513,86,278,30,48,n40
t90514,90723.0,90514,99,384,20,100,n21
t90515,90724.0,90515,85,132,20,93,n45
t90516,90724.0,90516,96,297,30,49,n46
t90517,90725.0,90517,85,465,30,91,n14
t90518,90725.0,90518,52,402,40,36,n40
t90519,90726.0,90519,40,727,30,71,n12
t90520,90726.0,90520,69,159,30,87,n31
t90521,90726.0,90521,87,305,30,87,n41
t90522,90727.0,90522,18,665,20,20,n0
t90523,90728.0,90523,13,815,20,76,n15
t90524,90729.0,90524,97,369,40,46,n16
t90525,90729.0,90525,53,259,40,38,n21
t90526,90729.0,90526,64,668,40,38,n26
t90527,90731.0,90527,36,443,40,52,n48
t90528,90733.0,90528,96,428,20,27,n10
t90529,90733.0,90529,51,640,30,61,n12
t90530,90734.0,90530,70,528,20,74,n8
t90531,90735.0,90531,80,259,30,28,n15
t90532,90735.0,90532,13,788,40,32,n29
t90533,90738.0,90533,21,388,30,82,n11
t90534,90738.0,90534,58,458,20,23,n30
t90535,90740.0,90535,83,625,30,32,n44
t90536,90740.0,90536,87,292,40,61,n45
t90537,90741.0,90537,49,338,10,79,n18
t90538,90743.0,90538,26,616,10,85,n5
t90539,90743.0,90539,42,408,20,31,n35
t90540,90744.0,90540,79,783,40,55,n8
t90541,90744.0,90541,25,934,20,48,n9
t90542,90744.0,90542,76,948,20,56,n39
t90543,90745.0,90543,36,285,30,87,n0
t90544,90746.0,90544,32,589,40,35,n10
t90545,90746.0,90545,39,821,20,85,n43
t90546,90746.0,90546,70,551,40,30,n44
t90547,90747.0,90547,33,583,30,61,n1
t90548,90747.0,90548,93,919,40,31,n21
t90549,90749.0,90549,88,373,20,33,n21
t90550,90750.0,90550,80,483,20,93,n10
t90551,90750.0,90551,55,598,30,57,n47
t90552,90751.0,90552,41,357,30,45,n38
t90553,90751.0,90553,22,683,20,78,n43
t90554,90752.0,90554,35,835,20,98,n12
t90555,90752.0,90555,90,602,30,60,n18
t90556,90753.0,90556,17,713,20,47,n24
t90557,90754.0,90557,78,342,10,57,n16
t90558,90754.0,90558,74,467,40,94,n19
t90559,90754.0,90559,48,669,20,92,n21
t90560,90755.0,90560,97,278,40,80,n15
t90561,90755.0,90561,87,822,30,37,n42
t90562,90756.0,90562,95,389,30,66,n15
t90563,90759.0,90563,77,205,20,21,n20
t90564,90759.0,90564,79,516,20,95,n25
t90565,90760.0,90565,45,993,20,30,n49
t90566,90762.0,90566,77,980,40,34,n40
t90567,90764.0,90567,99,267,20,66,n29
t90568,90765.0,90568,18,469,40,53,n6
t90569,90765.0,90569,45,267,10,89,n8
t90570,90765.0,90570,50,726,10,23,n19
t90571,90768.0,90571,15,132,20,75,n4
t90572,90769.0,90572,28,546,10,99,n44
t90573,90770.0,90573,98,288,10,82,n39
t90574,90771.0,90574,49,757,30,46,n44
t90575,90772.0,90575,23,769,40,71,n18
t90576,90773.0,90576,63,222,40,89,n5
t90577,90773.0,90577,18,156,20,61,n44
t90578,90774.0,90578,20,248,40,48,n11
t90579,90775.0,90579,63,192,30,88,n44
t90580,90776.0,90580,62,180,10,74,n9
t90581,90779.0,90581,33,553,20,72,n7
t90582,90780.0,90582,63,368,40,74,n29
t90583,90782.0,90583,62,687,20,49,n9
t90584,90782.0,90584,83,869,30,66,n11
t90585,90783.0,90585,19,244,30,90,n31
t90586,90783.0,90586,79,169,40,90,n48
t90587,90786.0,90587,66,713,30,100,n12
t90588,90788.0,90588,21,547,30,82,n9
t90589,90788.0,90589,75,307,40,84,n22
t90590,90788.0,90590,94,768,40,84,n29
t90591,90789.0,90591,76,654,40,77,n37
t90592,90790.0,90592,63,946,10,54,n34
t90593,90793.0,90593,30,880,10,57,n6
t90594,90793.0,90594,37,505,30,28,n18
t90595,90793.0,90595,20,687,40,96,n21
t90596,90795.0,90596,21,409,40,32,n14
t90597,90797.0,90597,12,469,20,89,n25
t90598,90797.0,90598,57,546,30,96,n35
t90599,90798.0,90599,99,383,40,35,n9
t90600,90798.0,90600,48,810,10,51,n36
t90601,90798.0,90601,72,478,30,98,n42
t90602,90802.0,90602,63,600,20,41,n0
t90603,90803.0,90603,83,116,20,80,n8
t90604,90804.0,90604,26,482,10,81,n3
t90605,90806.0,90605,62,288,20,26,n21
t90606,90809.0,90606,30,473,10,23,n0
t90607,90812.0,90607,24,309,40,42,n1
t90608,90814.0,90608,65,750,40,35,n2
t90609,90815.0,90609,41,994,40,99,n0
t90610,90815.0,90610,70,559,30,88,n34
t90611,90816.0,90611,84,446,10,96,n9
t90612,90816.0,90612,49,663,10,62,n9
t90613,90817.0,90613,99,417,10,22,n15
t90614,90818.0,90614,68,725,10,42,n28
t90615,90822.0,90615,40,795,30,30,n24
t90616,90824.0,90616,81,200,30,39,n10
t90617,90824.0,90617,48,453,20,35,n11
t90618,90824.0,90618,30,382,40,72,n16
t90619,90826.0,90619,10,315,20,58,n27
t90620,90828.0,90620,69,985,10,66,n22
t90621,90829.0,90621,97,854,40,51,n43
t90622,90830.0,90622,21,992,30,29,n15
t90623,90830.0,90623,66,241,10,37,n21
t90624,90831.0,90624,95,426,40,84,n46
t90625,90832.0,90625,59,659,40,56,n33
t90626,90833.0,90626,34,507,30,97,n45
t90627,90837.0,90627,94,141,20,78,n0
t90628,90837.0,90628,54,134,40,99,n5
t90629,90837.0,90629,68,976,20,50,n5
t90630,90837.0,90630,44,403,30,81,n14
t90631,90838.0,90631,53,966,40,38,n46
t90632,90840.0,90632,58,436,20,84,n39
t90633,90841.0,90633,33,998,30,25,n23
t90634,90841.0,90634,73,278,20,93,n25
t90635,90841.0,90635,31,575,10,61,n39
t90636,90844.0,90636,11,415,30,47,n2
t90637,90844.0,90637,81,773,20,84,n26
t90638,90844.0,90638,89,727,30,59,n38
t90639,90844.0,90639,41,330,20,64,n41
t90640,90845.0,90640,55,675,40,81,n33
t90641,90846.0,90641,53,879,10,83,n0
t90642,90846.0,90642,29,274,40,84,n8
t90643,90846.0,90643,64,408,40,85,n27
t90644,90849.0,90644,79,770,10,33,n30
t90645,90850.0,90645,94,187,20,28,n7
t90646,90850.0,90646,59,384,30,87,n16
t90647,90850.0,90647,100,184,30,52,n18
t90648,90851.0,90648,43,458,40,99,n31
t90649,90852.0,90649,18,557,20,87,n6
t90650,90853.0,90650,39,581,40,94,n37
t90651,90854.0,90651,89,877,30,25,n30
t90652,90856.0,90652,58,521,10,61,n0
t90653,90858.0,90653,33,895,20,54,n4
t90654,90859.0,90654,96,746,20,56,n2
t90655,90860.0,90655,15,155,20,27,n16
t90656,90860.0,90656,93,907,20,62,n23
t90657,90860.0,90657,25,250,30,60,n42
t90658,90861.0,90658,14,658,20,74,n6
t90659,90861.0,90659,67,858,30,78,n13
t90660,90861.0,90660,12,692,30,59,n32
t90661,90862.0,90661,28,186,20,77,n43
t90662,90862.0,90662,19,550,20,36,n47
t90663,90863.0,90663,34,571,30,51,n35
t90664,90863.0,90664,97,791,40,45,n41
t90665,90864.0,90665,54,843,20,43,n9
t90666,90864.0,90666,64,289,10,98,n29
t90667,90864.0,90667,62,592,40,24,n41
t90668,90865.0,90668,59,999,20,41,n14
t90669,90867.0,90669,54,103,10,85,n42
t90670,90875.0,90670,22,744,20,88,n18
t90671,90875.0,90671,76,753,30,73,n38
t90672,90876.0,90672,47,251,30,85,n38
t90673,90876.0,90673,36,800,30,26,n49
t90674,90877.0,90674,88,423,40,79,n31
t90675,90878.0,90675,30,801,20,96,n10
t90676,90878.0,90676,51,261,30,42,n29
t90677,90878.0,90677,36,125,10,47,n31
t90678,90879.0,90678,76,815,20,28,n28
t90679,90881.0,90679,10,291,20,51,n39
t90680,90882.0,90680,87,957,40,30,n32
t90681,90883.0,90681,80,218,40,94,n3
t90682,90883.0,90682,18,466,30,96,n12
t90683,90883.0,90683,26,592,10,66,n48
t90684,90883.0,90684,29,478,40,35,n49
t90685,90884.0,90685,32,211,20,71,n8
t90686,90885.0,90686,39,658,40,63,n3
t90687,90886.0,90687,36,526,20,28,n9
t90688,90886.0,90688,51,320,20,74,n37
t90689,90889.0,90689,89,844,20,72,n30
t90690,90889.0,90690,74,516,20,76,n37
t90691,90890.0,90691,94,225,30,80,n15
t90692,90893.0,90692,96,581,30,46,n27
t90693,90895.0,90693,90,232,10,60,n18
t90694,90895.0,90694,39,974,30,60,n40
t90695,90896.0,90695,28,929,20,22,n49
t90696,90897.0,90696,35,847,30,41,n21
t90697,90898.0,90697,82,649,40,27,n33
t90698,90900.0,90698,77,538,30,61,n40
t90699,90901.0,90699,11,323,30,92,n9
t90700,90901.0,90700,99,267,20,23,n25
t90701,90901.0,90701,25,541,20,39,n35
t90702,90902.0,90702,32,153,10,40,n35
t90703,90903.0,90703,95,399,30,87,n24
t90704,90906.0,90704,75,926,40,85,n1
t90705,90907.0,90705,89,280,30,49,n14
t90706,90907.0,90706,90,240,20,74,n18
t90707,90908.0,90707,90,770,40,83,n32
t90708,90908.0,90708,88,254,20,69,n34
t90709,90911.0,90709,25,590,30,42,n10
t90710,90911.0,90710,69,744,20,21,n13
t90711,90911.0,90711,76,992,10,77,n28
t90712,90912.0,90712,37,290,40,97,n43
t90713,90913.0,90713,59,773,30,83,n31
t90714,90914.0,90714,53,389,20,47,n20
t90715,90914.0,90715,15,592,10,29,n31
t90716,90914.0,90716,27,654,30,56,n31
t90717,90915.0,90717,47,263,10,83,n40
t90718,90917.0,90718,20,687,40,58,n7
t90719,90917.0,90719,30,913,10,73,n46
t90720,90918.0,90720,20,449,20,30,n45
t90721,90919.0,90721,23,583,40,58,n8
t90722,90919.0,90722,97,127,30,29,n33
t90723,90921.0,90723,80,802,20,98,n27
t90724,90923.0,90724,61,371,10,91,n49
t90725,90926.0,90725,10,839,30,68,n30
t90726,90926.0,90726,56,553,40,96,n32
t90727,90927.0,90727,46,448,40,42,n36
t90728,90928.0,90728,27,226,30,21,n24
t90729,90929.0,90729,89,987,20,100,n13
t90730,90931.0,90730,53,532,10,69,n26
t90731,90931.0,90731,59,483,40,76,n32
t90732,90932.0,90732,43,390,10,54,n20
t90733,90933.0,90733,85,317,30,54,n44
t90734,90935.0,90734,34,832,10,96,n32
t90735,90935.0,90735,56,134,20,94,n36
t90736,90937.0,90736,26,945,20,51,n39
t90737,90938.0,90737,35,905,10,79,n14
t90738,90938.0,90738,79,794,40,71,n48
t90739,90939.0,90739,43,867,40,34,n48
t90740,90941.0,90740,77,754,10,35,n11
t90741,90943.0,90741,88,816,40,91,n2
t90742,90944.0,90742,52,145,10,34,n30
t90743,90944.0,90743,52,862,20,37,n40
t90744,90945.0,90744,100,634,10,96,n12
t90745,90945.0,90745,66,462,20,34,n29
t90746,90947.0,90746,30,870,40,20,n32
t90747,90948.0,90747,38,842,30,64,n38
t90748,90948.0,90748,51,940,10,88,n46
t90749,90948.0,90749,46,552,30,35,n49
t90750,90950.0,90750,18,844,10,54,n9
t90751,90952.0,90751,56,940,20,89,n38
t90752,90952.0,90752,79,360,30,68,n44
t90753,90953.0,90753,46,892,40,50,n16
t90754,90953.0,90754,35,804,40,48,n42
t90755,90954.0,90755,90,149,20,68,n33
t90756,90955.0,90756,46,517,20,59,n3
t90757,90955.0,90757,84,396,30,33,n16
t90758,90957.0,90758,10,456,20,67,n14
t90759,90958.0,90759,76,142,30,22,n43
t90760,90961.0,90760,68,514,40,53,n6
