TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t114662,114414.0,114662,11,921,20,33,n28
t114663,114414.0,114663,91,523,30,43,n29
t114664,114415.0,114664,24,756,10,79,n18
t114665,114415.0,114665,100,553,30,88,n26
t114666,114415.0,114666,77,430,40,72,n29
t114667,114416.0,114667,87,542,10,74,n11
t114668,114417.0,114668,73,411,40,43,n8
t114669,114417.0,114669,57,179,10,64,n11
t114670,114418.0,114670,30,774,30,20,n0
t114671,114420.0,114671,46,798,30,50,n0
t114672,114421.0,114672,93,639,40,53,n10
t114673,114423.0,114673,36,230,30,58,n19
t114674,114423.0,114674,84,871,10,95,n26
t114675,114424.0,114675,51,700,10,66,n10
t114676,114425.0,114676,99,994,20,85,n2
t114677,114427.0,114677,22,975,10,66,n2
t114678,114428.0,114678,53,581,30,55,n26
t114679,114430.0,114679,82,529,30,87,n15
t114680,114431.0,114680,56,674,30,65,n27
t114681,114432.0,114681,50,860,10,37,n6
t114682,114432.0,114682,57,277,10,51,n7
t114683,114434.0,114683,94,882,10,40,n0
t114684,114434.0,114684,91,382,20,69,n3
t114685,114434.0,114685,87,740,10,69,n18
t114686,114435.0,114686,55,824,10,35,n4
t114687,114435.0,114687,41,326,20,36,n28
t114688,114436.0,114688,67,365,40,39,n6
t114689,114436.0,114689,73,398,20,25,n29
t114690,114437.0,114690,72,477,30,22,n10
t114691,114438.0,114691,55,453,30,48,n16
t114692,114440.0,114692,71,596,40,72,n25
t114693,114441.0,114693,65,326,30,22,n11
t114694,114442.0,114694,19,472,30,94,n6
t114695,114443.0,114695,35,363,40,67,n9
t114696,114445.0,114696,11,829,40,95,n6
t114697,114447.0,114697,77,959,30,54,n17
t114698,114447.0,114698,32,484,10,43,n21
t114699,114449.0,114699,35,239,30,77,n5
t114700,114451.0,114700,47,796,40,37,n3
t114701,114452.0,114701,86,619,20,71,n16
t114702,114452.0,114702,31,912,30,66,n20
t114703,114454.0,114703,73,873,40,37,n29
t114704,114455.0,114704,36,411,30,53,n24
t114705,114456.0,114705,82,419,30,84,n17
t114706,114457.0,114706,45,837,20,24,n16
t114707,114457.0,114707,13,705,20,92,n20
t114708,114458.0,114708,61,339,40,44,n8
t114709,114459.0,114709,90,809,30,50,n12
t114710,114460.0,114710,69,344,10,81,n12
t114711,114463.0,114711,58,591,30,83,n20
t114712,114463.0,114712,77,374,20,87,n23
t114713,114464.0,114713,82,271,10,64,n7
t114714,114464.0,114714,22,112,20,84,n25
t114715,114465.0,114715,12,847,30,47,n0
t114716,114467.0,114716,53,942,30,83,n18
t114717,114467.0,114717,80,982,20,72,n21
t114718,114468.0,114718,58,954,10,89,n5
t114719,114468.0,114719,13,725,40,94,n8
t114720,114468.0,114720,25,723,20,68,n12
t114721,114470.0,114721,14,215,40,31,n23
t114722,114471.0,114722,65,414,20,78,n4
t114723,114471.0,114723,41,439,30,54,n7
t114724,114473.0,114724,75,543,10,85,n14
t114725,114473.0,114725,79,666,40,95,n17
t114726,114473.0,114726,96,298,30,46,n23
t114727,114473.0,114727,59,163,30,75,n28
t114728,114474.0,114728,42,884,40,52,n15
t114729,114475.0,114729,90,663,30,38,n23
t114730,114476.0,114730,20,918,30,51,n1
t114731,114476.0,114731,46,341,30,75,n2
t114732,114476.0,114732,39,328,20,81,n4
t114733,114478.0,114733,11,939,20,97,n6
t114734,114482.0,114734,29,845,20,52,n3
t114735,114482.0,114735,80,765,30,96,n15
t114736,114483.0,114736,83,376,40,45,n13
t114737,114484.0,114737,68,320,10,70,n14
t114738,114486.0,114738,58,711,40,23,n7
t114739,114486.0,114739,58,368,30,25,n29
t114740,114487.0,114740,53,212,30,53,n8
t114741,114488.0,114741,62,935,30,66,n7
t114742,114490.0,114742,23,535,10,45,n26
t114743,114492.0,114743,91,846,40,40,n27
t114744,114495.0,114744,36,100,40,65,n5
t114745,114495.0,114745,63,745,40,66,n9
t114746,114496.0,114746,31,785,30,55,n16
t114747,114496.0,114747,65,191,20,26,n18
t114748,114496.0,114748,36,575,10,34,n19
t114749,114501.0,114749,68,636,20,87,n4
t114750,114503.0,114750,35,661,20,30,n23
t114751,114504.0,114751,13,287,40,54,n23
t114752,114505.0,114752,91,977,20,50,n12
t114753,114505.0,114753,83,424,30,75,n14
t114754,114506.0,114754,78,444,30,24,n8
t114755,114506.0,114755,89,970,10,48,n13
t114756,114506.0,114756,55,122,30,77,n16
t114757,114507.0,114757,59,904,20,76,n21
t114758,114507.0,114758,25,411,10,91,n28
t114759,114508.0,114759,42,504,20,60,n8
t114760,114510.0,114760,32,520,40,78,n7
t114761,114514.0,114761,88,104,10,45,n17
t114762,114515.0,114762,26,721,30,72,n24
t114763,114516.0,114763,75,359,30,56,n11
t114764,114516.0,114764,81,416,40,67,n14
t114765,114516.0,114765,74,894,40,34,n23
t114766,114521.0,114766,96,622,30,63,n5
t114767,114521.0,114767,61,384,20,55,n29
t114768,114523.0,114768,91,503,20,52,n4
t114769,114523.0,114769,80,154,20,84,n4
t114770,114523.0,114770,52,186,30,88,n25
t114771,114524.0,114771,51,533,20,37,n18
t114772,114527.0,114772,31,280,20,66,n25
t114773,114528.0,114773,67,834,30,66,n17
t114774,114530.0,114774,77,619,20,44,n4
t114775,114534.0,114775,93,118,30,48,n29
t114776,114536.0,114776,61,749,10,38,n5
t114777,114536.0,114777,57,686,30,92,n11
t114778,114540.0,114778,10,143,30,81,n12
t114779,114541.0,114779,35,288,20,95,n4
t114780,114541.0,114780,41,733,20,58,n17
t114781,114541.0,114781,61,689,10,83,n20
t114782,114544.0,114782,95,445,20,77,n23
t114783,114544.0,114783,93,230,40,32,n24
t114784,114545.0,114784,55,336,20,23,n10
t114785,114546.0,114785,38,534,10,78,n5
t114786,114546.0,114786,79,369,20,90,n17
t114787,114547.0,114787,91,950,20,25,n16
t114788,114547.0,114788,30,966,10,23,n21
t114789,114550.0,114789,27,520,30,55,n24
t114790,114550.0,114790,35,415,10,28,n25
t114791,114551.0,114791,31,882,30,62,n3
t114792,114551.0,114792,27,707,10,26,n21
t114793,114553.0,114793,44,655,30,94,n27
t114794,114554.0,114794,10,207,10,39,n13
t114795,114554.0,114795,50,792,30,68,n19
t114796,114557.0,114796,15,411,40,71,n7
t114797,114559.0,114797,80,606,40,28,n13
t114798,114559.0,114798,72,575,10,44,n16
t114799,114560.0,114799,32,561,40,55,n11
t114800,114562.0,114800,81,274,10,42,n8
t114801,114564.0,114801,49,370,40,87,n22
t114802,114569.0,114802,78,146,30,91,n6
t114803,114571.0,114803,52,821,30,85,n0
t114804,114571.0,114804,100,214,40,74,n9
t114805,114571.0,114805,70,785,40,22,n9
t114806,114571.0,114806,54,878,10,22,n17
t114807,114574.0,114807,93,848,30,47,n10
t114808,114574.0,114808,99,112,30,24,n12
t114809,114574.0,114809,18,233,30,47,n23
t114810,114574.0,114810,38,907,40,60,n25
t114811,114577.0,114811,97,688,40,35,n3
t114812,114577.0,114812,14,507,20,27,n7
t114813,114578.0,114813,73,430,30,56,n12
t114814,114578.0,114814,85,229,20,48,n17
t114815,114579.0,114815,17,229,30,31,n13
t114816,114579.0,114816,64,172,40,74,n22
t114817,114580.0,114817,92,602,10,43,n26
t114818,114581.0,114818,85,877,40,89,n8
t114819,114581.0,114819,64,264,20,58,n8
t114820,114581.0,114820,94,339,30,38,n19
t114821,114581.0,114821,76,665,40,90,n23
t114822,114582.0,114822,65,207,30,57,n0
t114823,114582.0,114823,33,193,30,88,n14
t114824,114582.0,114824,43,542,30,31,n23
t114825,114585.0,114825,37,371,10,93,n5
t114826,114585.0,114826,19,573,10,28,n13
t114827,114585.0,114827,51,305,30,45,n21
t114828,114585.0,114828,97,393,20,77,n25
t114829,114586.0,114829,76,143,30,90,n6
t114830,114586.0,114830,26,512,30,58,n14
t114831,114588.0,114831,30,832,30,39,n29
t114832,114591.0,114832,43,598,30,56,n14
t114833,114592.0,114833,99,583,10,80,n14
t114834,114592.0,114834,90,489,10,100,n28
t114835,114593.0,114835,14,366,10,51,n20
t114836,114594.0,114836,40,497,40,95,n5
t114837,114595.0,114837,41,966,20,29,n7
t114838,114595.0,114838,56,696,30,98,n9
t114839,114595.0,114839,27,239,30,89,n10
t114840,114595.0,114840,98,405,10,36,n24
t114841,114598.0,114841,75,103,40,41,n6
t114842,114599.0,114842,89,755,10,88,n10
t114843,114600.0,114843,42,540,40,24,n8
t114844,114600.0,114844,88,663,20,35,n10
t114845,114600.0,114845,13,444,30,56,n26
t114846,114600.0,114846,25,428,30,75,n29
t114847,114601.0,114847,31,576,20,68,n18
t114848,114604.0,114848,24,426,30,95,n8
t114849,114604.0,114849,17,380,10,20,n28
t114850,114604.0,114850,35,606,10,95,n28
t114851,114605.0,114851,74,273,20,64,n5
t114852,114605.0,114852,78,545,30,74,n25
t114853,114606.0,114853,46,782,30,22,n17
t114854,114608.0,114854,53,289,40,23,n21
t114855,114608.0,114855,15,912,10,43,n24
t114856,114610.0,114856,46,737,20,74,n10
t114857,114610.0,114857,88,599,10,39,n16
t114858,114610.0,114858,83,929,40,51,n25
t114859,114612.0,114859,34,189,10,52,n9
t114860,114614.0,114860,85,741,10,54,n2
t114861,114614.0,114861,35,661,10,50,n18
t114862,114614.0,114862,71,243,20,39,n25
t114863,114615.0,114863,84,484,40,70,n16
t114864,114616.0,114864,100,326,20,44,n1
t114865,114616.0,114865,17,235,10,50,n3
t114866,114616.0,114866,69,924,20,52,n4
t114867,114617.0,114867,75,916,40,20,n9
t114868,114617.0,114868,66,664,40,27,n25
t114869,114619.0,114869,48,845,10,58,n15
t114870,114620.0,114870,44,620,40,37,n12
t114871,114621.0,114871,11,253,30,94,n23
t114872,114622.0,114872,75,316,40,86,n2
t114873,114622.0,114873,64,467,40,79,n24
t114874,114624.0,114874,42,334,10,29,n10
t114875,114624.0,114875,38,276,20,60,n27
t114876,114625.0,114876,38,401,30,36,n12
t114877,114626.0,114877,61,442,20,24,n9
t114878,114627.0,114878,52,581,10,70,n4
t114879,114628.0,114879,10,606,20,27,n23
t114880,114630.0,114880,51,424,10,47,n9
t114881,114631.0,114881,83,375,10,34,n3
t114882,114635.0,114882,65,161,10,63,n9
t114883,114635.0,114883,30,108,10,45,n15
t114884,114636.0,114884,92,822,10,89,n9
t114885,114637.0,114885,61,578,30,62,n18
t114886,114639.0,114886,70,705,40,71,n6
t114887,114639.0,114887,10,767,10,77,n8
t114888,114639.0,114888,81,963,40,60,n8
t114889,114639.0,114889,64,974,40,50,n9
t114890,114639.0,114890,50,147,30,32,n20
t114891,114640.0,114891,87,981,20,44,n21
t114892,114642.0,114892,21,105,40,100,n21
t114893,114642.0,114893,60,592,40,39,n23
t114894,114643.0,114894,27,146,40,44,n2
t114895,114643.0,114895,47,585,20,30,n4
t114896,114643.0,114896,42,950,10,52,n18
t114897,114644.0,114897,94,265,10,49,n9
t114898,114644.0,114898,10,631,20,71,n17
t114899,114646.0,114899,18,816,30,70,n9
t114900,114647.0,114900,71,723,30,63,n15
t114901,114649.0,114901,91,262,30,88,n4
t114902,114650.0,114902,32,971,40,96,n8
t114903,114651.0,114903,36,648,40,77,n14
t114904,114652.0,114904,37,614,30,80,n14
t114905,114652.0,114905,76,969,40,42,n21
t114906,114655.0,114906,91,337,30,62,n23
t114907,114658.0,114907,17,835,10,31,n2
t114908,114658.0,114908,58,367,40,92,n20
t114909,114659.0,114909,89,838,40,28,n29
t114910,114660.0,114910,59,652,30,30,n0
t114911,114663.0,114911,68,745,20,66,n10
t114912,114663.0,114912,63,609,10,67,n28
t114913,114664.0,114913,69,660,20,21,n5
t114914,114666.0,114914,79,533,10,24,n16
t114915,114666.0,114915,23,259,30,83,n19
t114916,114667.0,114916,95,274,10,50,n9
t114917,114667.0,114917,90,948,10,54,n29
t114918,114669.0,114918,97,729,30,39,n15
t114919,114670.0,114919,28,604,20,64,n6
t114920,114674.0,114920,78,370,40,33,n24
t114921,114677.0,114921,53,737,30,96,n13
t114922,114679.0,114922,72,721,30,48,n12
t114923,114679.0,114923,83,470,30,50,n18
t114924,114679.0,114924,68,119,30,99,n25
t114925,114679.0,114925,80,237,10,64,n28
t114926,114682.0,114926,35,125,40,94,n13
t114927,114682.0,114927,47,486,40,98,n14
t114928,114683.0,114928,18,854,20,21,n0
t114929,114683.0,114929,88,923,30,97,n6
t114930,114683.0,114930,12,108,20,45,n12
t114931,114685.0,114931,73,812,10,80,n13
t114932,114685.0,114932,78,371,10,87,n28
t114933,114687.0,114933,86,606,10,68,n1
t114934,114687.0,114934,87,419,40,67,n7
t114935,114687.0,114935,83,645,40,35,n10
t114936,114687.0,114936,91,452,30,45,n28
t114937,114688.0,114937,78,118,40,70,n3
t114938,114688.0,114938,76,822,30,74,n4
t114939,114688.0,114939,94,655,20,60,n28
t114940,114689.0,114940,89,716,20,31,n6
t114941,114690.0,114941,41,390,40,94,n13
t114942,114691.0,114942,70,836,10,52,n22
t114943,114692.0,114943,23,839,10,28,n8
t114944,114693.0,114944,22,324,10,100,n20
t114945,114695.0,114945,21,363,20,70,n9
t114946,114695.0,114946,55,427,10,75,n17
t114947,114700.0,114947,66,844,20,60,n6
t114948,114700.0,114948,43,996,20,62,n9
t114949,114700.0,114949,31,729,20,76,n11
t114950,114701.0,114950,57,374,40,39,n9
t114951,114701.0,114951,46,936,10,39,n10
t114952,114702.0,114952,74,305,40,59,n5
t114953,114703.0,114953,74,872,20,78,n12
t114954,114703.0,114954,61,891,20,52,n23
t114955,114704.0,114955,40,136,40,26,n19
t114956,114704.0,114956,95,998,30,22,n28
t114957,114705.0,114957,73,508,10,53,n19
t114958,114706.0,114958,79,270,20,24,n3
t114959,114708.0,114959,90,264,30,96,n27
t114960,114709.0,114960,74,141,40,35,n3
t114961,114710.0,114961,54,624,30,20,n14
t114962,114712.0,114962,64,446,30,45,n12
t114963,114712.0,114963,25,843,10,48,n22
t114964,114713.0,114964,29,109,30,50,n26
t114965,114714.0,114965,12,267,10,82,n1
t114966,114714.0,114966,63,956,10,24,n3
t114967,114714.0,114967,46,357,40,57,n11
t114968,114715.0,114968,96,873,30,45,n11
t114969,114716.0,114969,16,614,30,53,n12
t114970,114717.0,114970,45,116,30,31,n16
t114971,114720.0,114971,64,227,30,80,n27
t114972,114721.0,114972,63,713,20,66,n14
t114973,114724.0,114973,16,263,30,26,n22
t114974,114725.0,114974,17,190,40,78,n22
t114975,114726.0,114975,35,753,40,33,n1
t114976,114727.0,114976,69,488,30,23,n11
t114977,114728.0,114977,55,860,40,99,n20
t114978,114729.0,114978,66,908,20,67,n12
t114979,114729.0,114979,58,594,20,98,n29
t114980,114731.0,114980,44,973,40,89,n24
t114981,114732.0,114981,80,909,30,29,n6
t114982,114735.0,114982,64,234,10,72,n9
t114983,114736.0,114983,37,515,40,46,n0
t114984,114736.0,114984,62,531,20,59,n1
t114985,114736.0,114985,45,844,40,75,n26
t114986,114739.0,114986,69,136,30,58,n11
t114987,114740.0,114987,50,878,20,96,n7
t114988,114741.0,114988,52,248,10,72,n29
t114989,114742.0,114989,22,310,20,35,n10
t114990,114742.0,114990,66,283,30,50,n15
t114991,114742.0,114991,43,525,10,96,n16
t114992,114742.0,114992,66,916,10,63,n17
t114993,114743.0,114993,23,598,20,38,n16
t114994,114745.0,114994,53,882,30,72,n21
t114995,114746.0,114995,11,590,30,77,n23
t114996,114747.0,114996,48,480,30,64,n2
t114997,114747.0,114997,76,523,20,59,n5
t114998,114747.0,114998,87,929,40,65,n20
t114999,114747.0,114999,66,257,20,82,n21
t115000,114748.0,115000,49,364,40,64,n8
t115001,114749.0,115001,38,403,10,84,n6
t115002,114749.0,115002,71,106,40,65,n13
t115003,114751.0,115003,13,116,30,42,n8
t115004,114751.0,115004,60,146,40,54,n28
t115005,114751.0,115005,31,946,40,33,n29
t115006,114754.0,115006,70,676,30,98,n23
t115007,114758.0,115007,18,889,40,87,n26
t115008,114758.0,115008,100,263,20,69,n29
t115009,114761.0,115009,56,757,20,39,n0
t115010,114761.0,115010,90,348,30,31,n14
t115011,114761.0,115011,75,233,20,31,n19
t115012,114761.0,115012,80,352,30,90,n19
t115013,114762.0,115013,10,596,40,54,n8
t115014,114762.0,115014,50,721,30,61,n12
t115015,114764.0,115015,87,934,10,94,n2
t115016,114764.0,115016,53,228,20,77,n18
t115017,114764.0,115017,38,427,20,66,n20
t115018,114765.0,115018,79,755,30,94,n11
t115019,114765.0,115019,40,248,20,88,n16
t115020,114765.0,115020,30,580,30,44,n24
t115021,114766.0,115021,14,159,30,52,n29
t115022,114767.0,115022,44,470,20,61,n28
t115023,114768.0,115023,70,186,10,51,n14
t115024,114768.0,115024,84,163,40,76,n22
t115025,114769.0,115025,66,339,10,92,n13
t115026,114771.0,115026,87,926,20,76,n25
t115027,114772.0,115027,82,671,10,59,n11
t115028,114772.0,115028,63,880,10,80,n21
t115029,114774.0,115029,36,623,30,76,n9
t115030,114774.0,115030,64,211,40,98,n23
t115031,114775.0,115031,27,303,20,49,n12
t115032,114775.0,115032,48,206,20,23,n27
t115033,114776.0,115033,51,368,40,58,n19
t115034,114777.0,115034,11,713,20,23,n9
t115035,114779.0,115035,65,735,10,62,n9
t115036,114779.0,115036,68,579,40,73,n19
t115037,114779.0,115037,75,677,30,53,n29
t115038,114780.0,115038,26,799,40,31,n1
t115039,114783.0,115039,81,443,20,37,n0
t115040,114783.0,115040,50,656,40,58,n2
t115041,114783.0,115041,89,836,20,90,n21
t115042,114784.0,115042,21,262,20,61,n12
t115043,114784.0,115043,23,534,30,76,n25
t115044,114785.0,115044,53,722,20,88,n21
t115045,114787.0,115045,33,476,30,88,n13
t115046,114788.0,115046,87,492,30,63,n18
t115047,114789.0,115047,25,864,20,41,n8
t115048,114792.0,115048,48,193,40,98,n15
t115049,114793.0,115049,95,410,40,54,n12
t115050,114794.0,115050,32,427,30,75,n9
t115051,114795.0,115051,32,282,40,42,n28
t115052,114796.0,115052,47,429,10,58,n14
t115053,114796.0,115053,44,465,30,34,n15
t115054,114797.0,115054,76,883,30,89,n22
t115055,114799.0,115055,33,144,10,89,n27
t115056,114800.0,115056,28,359,30,88,n17
t115057,114804.0,115057,80,436,40,45,n11
t115058,114805.0,115058,20,999,10,65,n26
t115059,114805.0,115059,23,234,40,97,n27
t115060,114805.0,115060,75,531,10,82,n27
t115061,114807.0,115061,32,941,30,42,n4
t115062,114810.0,115062,62,423,10,38,n19
t115063,114810.0,115063,20,802,40,91,n27
t115064,114811.0,115064,68,234,30,98,n3
t115065,114811.0,115065,64,851,30,30,n29
t115066,114812.0,115066,29,222,40,59,n4
t115067,114812.0,115067,39,827,20,60,n16
t115068,114812.0,115068,19,281,30,74,n19
t115069,114813.0,115069,54,997,30,55,n11
t115070,114813.0,115070,24,383,30,43,n21
t115071,114813.0,115071,50,890,40,42,n27
t115072,114814.0,115072,87,934,20,52,n10
t115073,114816.0,115073,13,821,20,78,n26
t115074,114818.0,115074,43,797,40,87,n11
t115075,114818.0,115075,25,779,30,22,n12
t115076,114819.0,115076,71,243,40,49,n9
t115077,114819.0,115077,35,644,20,84,n17
t115078,114819.0,115078,70,164,20,64,n21
t115079,114820.0,115079,27,451,40,76,n21
t115080,114820.0,115080,63,330,20,51,n27
t115081,114825.0,115081,28,959,40,30,n3
t115082,114825.0,115082,11,788,30,36,n25
t115083,114827.0,115083,75,144,10,72,n4
t115084,114828.0,115084,59,164,10,88,n0
t115085,114829.0,115085,98,332,40,23,n2
t115086,114831.0,115086,24,108,10,48,n5
t115087,114832.0,115087,11,343,40,65,n15
t115088,114834.0,115088,27,124,20,48,n10
t115089,114835.0,115089,67,374,40,54,n2
t115090,114835.0,115090,82,301,20,71,n18
t115091,114836.0,115091,45,714,40,31,n18
t115092,114836.0,115092,31,388,20,24,n26
t115093,114838.0,115093,47,789,40,20,n11
t115094,114839.0,115094,29,152,40,67,n18
t115095,114841.0,115095,96,730,10,59,n16
t115096,114842.0,115096,53,998,40,52,n11
t115097,114842.0,115097,40,224,20,69,n14
t115098,114842.0,115098,39,695,30,85,n22
t115099,114846.0,115099,63,400,40,84,n28
t115100,114846.0,115100,48,787,40,77,n29
t115101,114847.0,115101,23,223,10,79,n19
t115102,114847.0,115102,26,709,30,35,n24
t115103,114849.0,115103,86,706,10,24,n0
t115104,114849.0,115104,22,847,10,85,n0
t115105,114849.0,115105,40,685,30,25,n9
t115106,114850.0,115106,40,346,40,26,n13
t115107,114851.0,115107,75,619,30,74,n27
t115108,114852.0,115108,32,834,30,84,n7
t115109,114853.0,115109,14,289,40,33,n6
t115110,114854.0,115110,15,589,40,95,n5
t115111,114855.0,115111,23,494,30,84,n15
t115112,114855.0,115112,30,789,30,60,n25
t115113,114857.0,115113,79,518,30,65,n13
t115114,114857.0,115114,46,433,40,36,n27
t115115,114859.0,115115,49,823,30,59,n10
t115116,114860.0,115116,100,457,20,95,n11
t115117,114864.0,115117,19,646,20,84,n29
t115118,114866.0,115118,68,679,30,42,n4
t115119,114867.0,115119,46,532,40,68,n24
t115120,114872.0,115120,74,877,40,54,n6
t115121,114874.0,115121,30,476,40,41,n24
t115122,114874.0,115122,40,206,10,95,n28
t115123,114876.0,115123,15,388,10,31,n11
t115124,114880.0,115124,50,301,30,89,n24
t115125,114881.0,115125,69,634,40,97,n24
t115126,114882.0,115126,74,818,20,39,n14
t115127,114883.0,115127,90,254,20,76,n2
t115128,114883.0,115128,28,385,40,68,n8
t115129,114885.0,115129,15,541,40,98,n2
t115130,114885.0,115130,100,416,30,49,n5
t115131,114886.0,115131,30,563,30,87,n4
t115132,114888.0,115132,84,937,20,40,n23
t115133,114889.0,115133,38,210,20,64,n6
t115134,114890.0,115134,37,219,10,84,n15
t115135,114892.0,115135,17,831,30,72,n23
t115136,114892.0,115136,46,244,20,80,n27
t115137,114894.0,115137,74,380,30,90,n6
t115138,114894.0,115138,59,100,10,51,n10
t115139,114895.0,115139,14,891,20,49,n23
t115140,114896.0,115140,16,142,20,47,n21
t115141,114898.0,115141,14,793,40,53,n4
t115142,114898.0,115142,46,191,20,93,n10
t115143,114898.0,115143,43,740,30,88,n18
t115144,114899.0,115144,63,280,20,69,n6
t115145,114900.0,115145,84,318,40,97,n2
t115146,114900.0,115146,47,174,10,93,n6
t115147,114901.0,115147,58,148,40,40,n19
t115148,114903.0,115148,68,555,30,98,n12
t115149,114905.0,115149,58,927,10,38,n9
t115150,114905.0,115150,16,442,30,99,n22
t115151,114906.0,115151,65,612,30,41,n4
t115152,114907.0,115152,99,508,20,74,n16
t115153,114907.0,115153,77,871,10,95,n26
t115154,114908.0,115154,44,579,40,35,n7
t115155,114908.0,115155,45,968,20,35,n24
t115156,114910.0,115156,36,313,40,100,n16
t115157,114912.0,115157,48,537,10,99,n26
t115158,114914.0,115158,79,153,20,21,n12
t115159,114914.0,115159,66,863,20,79,n19
t115160,114915.0,115160,31,507,20,32,n2
t115161,114915.0,115161,51,200,40,22,n8
t115162,114915.0,115162,100,967,30,86,n16
t115163,114918.0,115163,11,185,20,89,n16
t115164,114918.0,115164,99,591,30,35,n21
t115165,114919.0,115165,71,455,20,76,n3
t115166,114919.0,115166,94,615,10,29,n14
t115167,114920.0,115167,98,829,30,41,n11
t115168,114921.0,115168,71,786,10,66,n1
t115169,114921.0,115169,29,402,20,34,n6
t115170,114923.0,115170,85,955,10,76,n1
t115171,114923.0,115171,76,640,10,22,n8
t115172,114923.0,115172,68,887,30,94,n18
t115173,114925.0,115173,15,442,40,32,n29
t115174,114926.0,115174,80,592,10,39,n9
t115175,114927.0,115175,75,372,10,98,n20
t115176,114927.0,115176,75,597,20,75,n23
t115177,114927.0,115177,60,707,40,66,n29
t115178,114928.0,115178,95,143,20,39,n2
t115179,114929.0,115179,68,436,30,27,n8
t115180,114929.0,115180,24,553,10,41,n21
t115181,114931.0,115181,93,371,10,70,n17
t115182,114932.0,115182,72,750,10,20,n18
t115183,114936.0,115183,49,340,40,72,n11
t115184,114936.0,115184,11,412,20,71,n12
t115185,114936.0,115185,100,224,40,41,n26
t115186,114936.0,115186,65,555,40,72,n28
t115187,114937.0,115187,98,141,10,21,n4
t115188,114937.0,115188,68,839,10,33,n20
t115189,114939.0,115189,55,612,10,42,n19
t115190,114941.0,115190,22,880,20,66,n27
t115191,114943.0,115191,37,745,10,50,n9
t115192,114943.0,115192,13,764,10,99,n26
t115193,114946.0,115193,85,394,30,31,n18
t115194,114947.0,115194,41,543,30,49,n0
t115195,114947.0,115195,96,585,40,46,n0
t115196,114949.0,115196,10,536,40,100,n7
t115197,114953.0,115197,33,792,10,30,n4
t115198,114959.0,115198,65,439,40,40,n29
t115199,114960.0,115199,44,500,10,45,n12
t115200,114962.0,115200,54,629,30,82,n8
t115201,114963.0,115201,36,453,40,88,n1
t115202,114964.0,115202,50,865,40,93,n2
t115203,114964.0,115203,60,482,40,43,n10
t115204,114964.0,115204,44,620,20,67,n22
t115205,114965.0,115205,50,425,20,85,n7
t115206,114965.0,115206,44,225,40,27,n21
t115207,114966.0,115207,50,545,10,69,n21
t115208,114967.0,115208,47,111,10,20,n1
t115209,114967.0,115209,88,482,30,92,n2
t115210,114968.0,115210,61,234,20,90,n6
t115211,114968.0,115211,97,302,30,37,n27
t115212,114969.0,115212,21,401,40,99,n4
t115213,114970.0,115213,71,348,30,97,n12
t115214,114973.0,115214,51,253,10,85,n12
t115215,114973.0,115215,79,903,20,83,n20
t115216,114974.0,115216,27,190,10,79,n8
t115217,114975.0,115217,65,203,10,67,n14
t115218,114978.0,115218,25,499,30,40,n27
t115219,114981.0,115219,59,457,20,41,n4
t115220,114982.0,115220,62,815,20,41,n28
t115221,114982.0,115221,15,993,10,63,n29
t115222,114983.0,115222,24,871,30,37,n7
t115223,114983.0,115223,63,256,20,89,n14
t115224,114983.0,115224,91,398,40,72,n24
t115225,114984.0,115225,19,303,10,69,n13
t115226,114984.0,115226,29,879,20,78,n18
t115227,114984.0,115227,79,248,40,65,n20
t115228,114985.0,115228,13,923,30,25,n26
t115229,114986.0,115229,98,696,30,47,n26
t115230,114987.0,115230,97,441,20,95,n0
t115231,114988.0,115231,12,730,20,92,n5
t115232,114988.0,115232,47,757,40,45,n14
t115233,114989.0,115233,29,680,10,39,n10
t115234,114989.0,115234,99,518,30,36,n12
t115235,114989.0,115235,15,857,40,60,n13
t115236,114989.0,115236,51,240,30,52,n15
t115237,114989.0,115237,55,506,30,68,n17
t115238,114991.0,115238,85,978,10,92,n13
t115239,114991.0,115239,23,802,10,46,n16
t115240,114992.0,115240,30,445,20,24,n28
t115241,114994.0,115241,11,463,20,32,n9
t115242,114994.0,115242,94,809,30,70,n9
t115243,114995.0,115243,13,518,40,76,n11
t115244,114996.0,115244,75,273,20,48,n6
t115245,114996.0,115245,74,576,20,78,n11
t115246,114996.0,115246,41,216,40,86,n12
t115247,114997.0,115247,52,423,40,72,n15
t115248,114997.0,115248,98,128,20,66,n21
t115249,114998.0,115249,10,543,30,58,n28
t115250,114999.0,115250,36,474,10,63,n8
t115251,114999.0,115251,74,583,10,41,n8
t115252,114999.0,115252,100,323,30,35,n11
t115253,114999.0,115253,44,819,10,63,n12
t115254,115000.0,115254,70,369,10,78,n2
t115255,115000.0,115255,74,596,30,23,n12
t115256,115001.0,115256,38,398,30,80,n29
t115257,115002.0,115257,42,762,20,65,n29
t115258,115003.0,115258,31,392,30,35,n4
t115259,115003.0,115259,49,800,20,82,n29
t115260,115004.0,115260,33,203,20,72,n1
t115261,115004.0,115261,40,123,10,80,n19
t115262,115004.0,115262,72,403,30,74,n24
t115263,115005.0,115263,99,771,30,98,n14
t115264,115007.0,115264,58,337,30,39,n24
t115265,115007.0,115265,89,223,30,98,n25
t115266,115008.0,115266,24,640,30,21,n1
t115267,115009.0,115267,71,735,30,51,n19
